"Story","Title","Result","Date","Stability","Duration (s)"
"Delete a comment","Delete a comment with valid id","SUCCESS","2023-01-20T16:37:36.196+07:00[Asia/Bangkok]","0.0","3.82"
"Delete a comment","Delete a comment without authentication","SUCCESS","2023-01-20T16:37:40.996+07:00[Asia/Bangkok]","0.0","0.5"
"Delete a comment","Delete a comment with invalid path","SUCCESS","2023-01-20T16:37:42.433+07:00[Asia/Bangkok]","0.0","1.14"
