"Story","Title","Result","Date","Stability","Duration (s)"
"Close a task","Close a task with valid id","SUCCESS","2023-01-20T16:38:24.377+07:00[Asia/Bangkok]","0.0","0.48"
"Close a task","Close a task with invalid id","SUCCESS","2023-01-20T16:38:24.863+07:00[Asia/Bangkok]","0.0","0.5"
"Close a task","Close a task without authentication","SUCCESS","2023-01-20T16:38:25.365+07:00[Asia/Bangkok]","0.0","0.91"
"Close a task","Close a task with invalid path","SUCCESS","2023-01-20T16:38:26.283+07:00[Asia/Bangkok]","0.0","0.41"
